DateTime;0.1-1.0;1.0-20.0;4.0-14.0;4.0-20.0
2015-02-25 06:00:00;1.08282350133e-07;3.94496332632e-10;6.5862841766e-11;6.73799959043e-11
2015-02-25 06:15:00;1.09436487706e-07;3.73336382558e-10;6.64213603841e-11;6.79253450158e-11
2015-02-25 06:30:00;1.06299378388e-07;3.71579141328e-10;6.59575183562e-11;6.75249319036e-11
2015-02-25 06:45:00;1.07624979624e-07;3.87093097329e-10;7.28414370314e-11;7.43660654199e-11
2015-02-25 07:00:00;1.25812662788e-07;4.65479239603e-10;8.06875529133e-11;8.20715577434e-11
2015-02-25 07:15:00;1.46672764445e-07;4.79835228514e-10;7.83889152709e-11;7.98062856506e-11
2015-02-25 07:30:00;1.27150766316e-07;3.99965151955e-10;8.16854757085e-11;8.33921005418e-11
2015-02-25 07:45:00;1.1219996594e-07;4.13868873537e-10;8.79676953494e-11;8.98726465604e-11
2015-02-25 08:00:00;1.07927483929e-07;4.20969810037e-10;9.34787726085e-11;9.52888736707e-11
2015-02-25 08:15:00;1.06084118749e-07;4.46289708564e-10;1.06497546986e-10;1.09245947286e-10
2015-02-25 08:30:00;1.10761735619e-07;4.80770021135e-10;1.14905432527e-10;1.1754709678e-10
2015-02-25 08:45:00;1.06009762566e-07;4.9766120712e-10;1.13297955106e-10;1.15296773293e-10
2015-02-25 09:00:00;9.93210914718e-08;4.88839657858e-10;1.07692007508e-10;1.09570639546e-10
2015-02-25 09:15:00;1.02455124399e-07;5.0500376585e-10;1.19977741111e-10;1.21879358595e-10
2015-02-25 09:30:00;1.03991339003e-07;5.19631800624e-10;1.17618873103e-10;1.19814051533e-10
2015-02-25 09:45:00;1.01148549135e-07;5.13866312554e-10;1.11708817434e-10;1.13788355769e-10
2015-02-25 10:00:00;1.00130403736e-07;5.29220520245e-10;1.10273644479e-10;1.12281818814e-10
2015-02-25 10:15:00;1.07232348349e-07;5.49759126884e-10;1.22764666993e-10;1.25074982615e-10
2015-02-25 10:30:00;1.03386751927e-07;5.75614323016e-10;1.27486921546e-10;1.3001000404e-10
2015-02-25 10:45:00;9.83328447833e-08;5.92463547696e-10;1.30297250659e-10;1.32799989019e-10
2015-02-25 11:00:00;9.98520915808e-08;6.00702297806e-10;1.35296359405e-10;1.38066223385e-10
2015-02-25 11:15:00;9.69533529477e-08;6.24530428226e-10;1.44338689014e-10;1.47085382839e-10
2015-02-25 11:30:00;1.01482063661e-07;6.42285020283e-10;1.48423590081e-10;1.51356997773e-10
2015-02-25 11:45:00;1.0455070574e-07;6.82169859159e-10;1.49691718317e-10;1.5229366674e-10
2015-02-25 12:00:00;9.75720069872e-08;6.7562909305e-10;1.51939256575e-10;1.54644097232e-10
2015-02-25 12:15:00;9.80687031855e-08;6.42332470822e-10;1.54483544095e-10;1.57228379353e-10
2015-02-25 12:30:00;1.04290068179e-07;6.79952563891e-10;1.50259706315e-10;1.52689549422e-10
2015-02-25 12:45:00;1.03259660685e-07;6.79982647704e-10;1.46048368251e-10;1.48663988952e-10
2015-02-25 13:00:00;9.86347510648e-08;7.1503749378e-10;1.58210141529e-10;1.61011975985e-10
