DateTime;0.1-1.0;1.0-20.0;4.0-14.0;4.0-20.0
2016-01-01 13:00:00;9.65295157313e-08;4.14079330656e-10;6.24272404522e-11;6.38057670854e-11
2016-01-01 13:15:00;9.5604995557e-08;4.1103602799e-10;6.37604599364e-11;6.52391421187e-11
2016-01-01 13:30:00;9.53988566783e-08;4.17292553373e-10;6.49425813894e-11;6.6647709392e-11
2016-01-01 13:45:00;9.65561605108e-08;4.09072748541e-10;6.37899533591e-11;6.56700430604e-11
2016-01-01 14:00:00;9.85340332096e-08;3.93805676632e-10;6.25391882582e-11;6.40890731003e-11
2016-01-01 14:15:00;9.74935692214e-08;3.86431380779e-10;6.25647436407e-11;6.40784690283e-11
2016-01-01 14:30:00;9.68445919798e-08;3.87060559971e-10;6.18809206114e-11;6.33139194389e-11
2016-01-01 14:45:00;9.35589695927e-08;3.84159039023e-10;6.15228654528e-11;6.30027185263e-11
2016-01-01 15:00:00;9.63719273629e-08;3.99796793198e-10;6.8171108472e-11;6.98510587518e-11
2016-01-01 15:15:00;9.46491411426e-08;4.7363148271e-10;8.35977670791e-11;8.55072760386e-11
2016-01-01 15:30:00;9.64909338325e-08;4.26482224398e-10;6.23077788533e-11;6.36279193602e-11
2016-01-01 15:45:00;9.26589362788e-08;4.05565227134e-10;6.2645829526e-11;6.40346670596e-11
2016-01-01 16:00:00;9.40517355986e-08;3.92475404989e-10;6.38776708137e-11;6.52910249105e-11
2016-01-01 16:15:00;9.39824636695e-08;3.97541804108e-10;6.49857880992e-11;6.63475556355e-11
2016-01-01 16:30:00;9.39723223492e-08;3.92442669389e-10;6.40319721823e-11;6.53191663295e-11
2016-01-01 16:45:00;9.24024899764e-08;3.98226340034e-10;6.71385455569e-11;6.8405019449e-11
2016-01-01 17:00:00;8.94681000131e-08;4.57823057479e-10;7.09053109568e-11;7.25600638969e-11
2016-01-01 17:15:00;1.45452280763e-07;5.39286790786e-10;6.99693254726e-11;7.18585526132e-11
2016-01-01 17:30:00;1.51043366076e-07;4.85937923605e-10;6.83952080671e-11;6.99413417521e-11
2016-01-01 17:45:00;9.2389372409e-08;4.08423855555e-10;6.80779134648e-11;6.94954411199e-11
2016-01-01 18:00:00;9.02860579032e-08;3.92858578896e-10;6.34851440451e-11;6.48299320942e-11
2016-01-01 18:15:00;9.36472720879e-08;4.00717711664e-10;6.31814314608e-11;6.46406508677e-11
